1.000000, 0.000000, 0.000000, -0.500000, 0.866025, 0.000000, -0.500000, -0.866025, 0.000000, -3.779797, 0.441537, 1.399902, 1.628524, -3.659799, 0.021368, 2.068840, 3.345705, -0.805529, 0.954902, 0.296920, 3.000000, 0.954902, 0.296920, 3.000000, 0.954902, 0.296920, 3.000000, 0.954902, 0.296920, 3.000000, 
1.000000, 0.000000, 0.000000, -0.500000, 0.866025, 0.000000, -0.500000, -0.866025, 0.000000, -3.770187, 0.450027, 1.430162, 1.603085, -3.671342, -0.052633, 2.079025, 3.348729, -0.755282, 0.971812, 0.235759, 3.000000, 0.971812, 0.235759, 3.000000, 0.971812, 0.235759, 3.000000, 0.971812, 0.235759, 3.000000, 
1.000000, 0.000000, 0.000000, -0.500000, 0.866025, 0.000000, -0.500000, -0.866025, 0.000000, -3.761809, 0.457605, 1.455938, 1.577627, -3.681542, -0.125624, 2.090234, 3.351090, -0.701504, 0.984808, 0.173648, 3.000000, 0.984808, 0.173648, 3.000000, 0.984808, 0.173648, 3.000000, 0.984808, 0.173648, 3.000000, 
1.000000, 0.000000, 0.000000, -0.500000, 0.866025, 0.000000, -0.500000, -0.866025, 0.000000, -3.754769, 0.464394, 1.477120, 1.552272, -3.690412, -0.197356, 2.102420, 3.352651, -0.644376, 0.993838, 0.110838, 3.000000, 0.993838, 0.110838, 3.000000, 0.993838, 0.110838, 3.000000, 0.993838, 0.110838, 3.000000, 
1.000000, 0.000000, 0.000000, -0.500000, 0.866025, 0.000000, -0.500000, -0.866025, 0.000000, -3.749153, 0.470531, 1.493618, 1.527147, -3.697982, -0.267585, 2.115518, 3.353280, -0.584093, 0.998867, 0.047582, 3.000000, 0.998867, 0.047582, 3.000000, 0.998867, 0.047582, 3.000000, 0.998867, 0.047582, 3.000000, 
1.000000, 0.000000, 0.000000, -0.500000, 0.866025, 0.000000, -0.500000, -0.866025, 0.000000, -3.745025, 0.476165, 1.505356, 1.502377, -3.704293, -0.336085, 2.129454, 3.352854, -0.520861, 0.999874, -0.015866, 3.000000, 0.999874, -0.015866, 3.000000, 0.999874, -0.015866, 3.000000, 0.999874, -0.015866, 3.000000, 
1.000000, 0.000000, 0.000000, -0.500000, 0.866025, 0.000000, -0.500000, -0.866025, 0.000000, -3.742429, 0.481454, 1.512275, 1.478088, -3.709400, -0.402635, 2.144142, 3.351264, -0.454903, 0.996855, -0.079250, 3.000000, 0.996855, -0.079250, 3.000000, 0.996855, -0.079250, 3.000000, 0.996855, -0.079250, 3.000000, 
1.000000, 0.000000, 0.000000, -0.500000, 0.866025, 0.000000, -0.500000, -0.866025, 0.000000, -3.741383, 0.486565, 1.514338, 1.454400, -3.713368, -0.467030, 2.159483, 3.348412, -0.386451, 0.989821, -0.142315, 3.000000, 0.989821, -0.142315, 3.000000, 0.989821, -0.142315, 3.000000, 0.989821, -0.142315, 3.000000, 
1.000000, 0.000000, 0.000000, -0.500000, 0.866025, 0.000000, -0.500000, -0.866025, 0.000000, -3.741882, 0.491668, 1.511526, 1.431432, -3.716275, -0.529071, 2.175371, 3.344218, -0.315750, 0.978802, -0.204807, 3.000000, 0.978802, -0.204807, 3.000000, 0.978802, -0.204807, 3.000000, 0.978802, -0.204807, 3.000000, 
1.000000, 0.000000, 0.000000, -0.500000, 0.866025, 0.000000, -0.500000, -0.866025, 0.000000, -3.743896, 0.496934, 1.503843, 1.409293, -3.718206, -0.588567, 2.191690, 3.338618, -0.243054, 0.963842, -0.266474, 3.000000, 0.963842, -0.266474, 3.000000, 0.963842, -0.266474, 3.000000, 0.963842, -0.266474, 3.000000, 
1.000000, 0.000000, 0.000000, -0.500000, 0.866025, 0.000000, -0.500000, -0.866025, 0.000000, -3.747373, 0.502534, 1.491313, 1.388084, -3.719259, -0.645340, 2.208319, 3.331565, -0.168627, 0.945001, -0.327068, 3.000000, 0.945001, -0.327068, 3.000000, 0.945001, -0.327068, 3.000000, 0.945001, -0.327068, 3.000000, 
1.000000, 0.000000, 0.000000, -0.500000, 0.866025, 0.000000, -0.500000, -0.866025, 0.000000, -3.752238, 0.508632, 1.473986, 1.367899, -3.719536, -0.699217, 2.225131, 3.323033, -0.092740, 0.922354, -0.386345, 3.000000, 0.922354, -0.386345, 3.000000, 0.922354, -0.386345, 3.000000, 0.922354, -0.386345, 3.000000, 
1.000000, 0.000000, 0.000000, -0.500000, 0.866025, 0.000000, -0.500000, -0.866025, 0.000000, -3.758392, 0.515385, 1.451929, 1.348818, -3.719148, -0.750036, 2.241995, 3.313015, -0.015671, 0.895994, -0.444067, 3.000000, 0.895994, -0.444067, 3.000000, 0.895994, -0.444067, 3.000000, 0.895994, -0.444067, 3.000000, 
1.000000, 0.000000, 0.000000, -0.500000, 0.866025, 0.000000, -0.500000, -0.866025, 0.000000, -3.765718, 0.522941, 1.425235, 1.330909, -3.718209, -0.797644, 2.258781, 3.301527, 0.062297, 0.866025, -0.500000, 3.000000, 0.866025, -0.500000, 3.000000, 0.866025, -0.500000, 3.000000, 0.866025, -0.500000, 3.000000, 
1.000000, 0.000000, 0.000000, -0.500000, 0.866025, 0.000000, -0.500000, -0.866025, 0.000000, -3.774082, 0.531433, 1.394015, 1.314228, -3.716837, -0.841895, 2.275359, 3.288604, 0.140877, 0.832570, -0.553920, 3.000000, 0.832570, -0.553920, 3.000000, 0.832570, -0.553920, 3.000000, 0.832570, -0.553920, 3.000000, 
1.000000, 0.000000, 0.000000, -0.500000, 0.866025, 0.000000, -0.500000, -0.866025, 0.000000, -3.783332, 0.540980, 1.358404, 1.298816, -3.715152, -0.882652, 2.291601, 3.274300, 0.219780, 0.795762, -0.605610, 3.000000, 0.795762, -0.605610, 3.000000, 0.795762, -0.605610, 3.000000, 0.795762, -0.605610, 3.000000, 
1.000000, 0.000000, 0.000000, -0.500000, 0.866025, 0.000000, -0.500000, -0.866025, 0.000000, -3.793305, 0.551682, 1.318555, 1.284701, -3.713277, -0.919785, 2.307385, 3.258692, 0.298714, 0.755750, -0.654861, 3.000000, 0.755750, -0.654861, 3.000000, 0.755750, -0.654861, 3.000000, 0.755750, -0.654861, 3.000000, 
1.000000, 0.000000, 0.000000, -0.500000, 0.866025, 0.000000, -0.500000, -0.866025, 0.000000, -3.803829, 0.563623, 1.274640, 1.271893, -3.711332, -0.953174, 2.322595, 3.241874, 0.377388, 0.712694, -0.701475, 3.000000, 0.712694, -0.701475, 3.000000, 0.712694, -0.701475, 3.000000, 0.712694, -0.701475, 3.000000, 
1.000000, 0.000000, 0.000000, -0.500000, 0.866025, 0.000000, -0.500000, -0.866025, 0.000000, -3.814723, 0.576863, 1.226849, 1.260390, -3.709435, -0.982706, 2.337125, 3.223960, 0.455514, 0.666769, -0.745264, 3.000000, 0.666769, -0.745264, 3.000000, 0.666769, -0.745264, 3.000000, 0.666769, -0.745264, 3.000000, 
1.000000, 0.000000, 0.000000, -0.500000, 0.866025, 0.000000, -0.500000, -0.866025, 0.000000, -3.825803, 0.591443, 1.175391, 1.250173, -3.707701, -1.008277, 2.350880, 3.205079, 0.532801, 0.618159, -0.786053, 3.000000, 0.618159, -0.786053, 3.000000, 0.618159, -0.786053, 3.000000, 0.618159, -0.786053, 3.000000, 
1.000000, 0.000000, 0.000000, -0.500000, 0.866025, 0.000000, -0.500000, -0.866025, 0.000000, -3.836886, 0.607384, 1.120486, 1.241207, -3.706240, -1.029791, 2.363775, 3.185374, 0.608967, 0.567060, -0.823677, 3.000000, 0.567060, -0.823677, 3.000000, 0.567060, -0.823677, 3.000000, 0.567060, -0.823677, 3.000000, 
1.000000, 0.000000, 0.000000, -0.500000, 0.866025, 0.000000, -0.500000, -0.866025, 0.000000, -3.847790, 0.624684, 1.062369, 1.233442, -3.705156, -1.047161, 2.375741, 3.165003, 0.683731, 0.513677, -0.857983, 3.000000, 0.513677, -0.857983, 3.000000, 0.513677, -0.857983, 3.000000, 0.513677, -0.857983, 3.000000, 
1.000000, 0.000000, 0.000000, -0.500000, 0.866025, 0.000000, -0.500000, -0.866025, 0.000000, -3.858339, 0.643319, 1.001289, 1.226816, -3.704544, -1.060310, 2.386725, 3.144134, 0.756818, 0.458227, -0.888835, 3.000000, 0.458227, -0.888835, 3.000000, 0.458227, -0.888835, 3.000000, 0.458227, -0.888835, 3.000000, 
1.000000, 0.000000, 0.000000, -0.500000, 0.866025, 0.000000, -0.500000, -0.866025, 0.000000, -3.868365, 0.663247, 0.937502, 1.221248, -3.704491, -1.069171, 2.396688, 3.122941, 0.827959, 0.400931, -0.916108, 3.000000, 0.400931, -0.916108, 3.000000, 0.400931, -0.916108, 3.000000, 0.400931, -0.916108, 3.000000, 
1.000000, 0.000000, 0.000000, -0.500000, 0.866025, 0.000000, -0.500000, -0.866025, 0.000000, -3.877712, 0.684406, 0.871273, 1.216648, -3.705075, -1.073687, 2.405610, 3.101606, 0.896891, 0.342020, -0.939693, 3.000000, 0.342020, -0.939693, 3.000000, 0.342020, -0.939693, 3.000000, 0.342020, -0.939693, 3.000000, 
1.000000, 0.000000, 0.000000, -0.500000, 0.866025, 0.000000, -0.500000, -0.866025, 0.000000, -3.886234, 0.706717, 0.802874, 1.212911, -3.706360, -1.073811, 2.413488, 3.080312, 0.963361, 0.281733, -0.959493, 3.000000, 0.281733, -0.959493, 3.000000, 0.281733, -0.959493, 3.000000, 0.281733, -0.959493, 3.000000, 
1.000000, 0.000000, 0.000000, -0.500000, 0.866025, 0.000000, -0.500000, -0.866025, 0.000000, -3.893804, 0.730083, 0.732581, 1.209922, -3.708400, -1.069510, 2.420340, 3.059245, 1.027121, 0.220311, -0.975430, 3.000000, 0.220311, -0.975430, 3.000000, 0.220311, -0.975430, 3.000000, 0.220311, -0.975430, 3.000000, 
1.000000, 0.000000, 0.000000, -0.500000, 0.866025, 0.000000, -0.500000, -0.866025, 0.000000, -3.900309, 0.754394, 0.660673, 1.207557, -3.711234, -1.060762, 2.426198, 3.038586, 1.087936, 0.158001, -0.987439, 3.000000, 0.158001, -0.987439, 3.000000, 0.158001, -0.987439, 3.000000, 0.158001, -0.987439, 3.000000, 
1.000000, 0.000000, 0.000000, -0.500000, 0.866025, 0.000000, -0.500000, -0.866025, 0.000000, -3.905655, 0.779529, 0.587431, 1.205680, -3.714889, -1.047558, 2.431117, 3.018510, 1.145577, 0.095056, -0.995472, 3.000000, 0.095056, -0.995472, 3.000000, 0.095056, -0.995472, 3.000000, 0.095056, -0.995472, 3.000000, 
1.000000, 0.000000, 0.000000, -0.500000, 0.866025, 0.000000, -0.500000, -0.866025, 0.000000, -3.909765, 0.805354, 0.513134, 1.204152, -3.719375, -1.029904, 2.435167, 2.999185, 1.199828, 0.031728, -0.999497, 3.000000, 0.031728, -0.999497, 3.000000, 0.031728, -0.999497, 3.000000, 0.031728, -0.999497, 3.000000, 
1.000000, 0.000000, 0.000000, -0.500000, 0.866025, 0.000000, -0.500000, -0.866025, 0.000000, -3.912584, 0.831731, 0.438061, 1.202827, -3.724690, -1.007820, 2.438435, 2.980767, 1.250484, -0.031728, -0.999497, 3.000000, -0.031728, -0.999497, 3.000000, -0.031728, -0.999497, 3.000000, -0.031728, -0.999497, 3.000000, 
1.000000, 0.000000, 0.000000, -0.500000, 0.866025, 0.000000, -0.500000, -0.866025, 0.000000, -3.914076, 0.858512, 0.362487, 1.201556, -3.730813, -0.981342, 2.441026, 2.963399, 1.297351, -0.095056, -0.995472, 3.000000, -0.095056, -0.995472, 3.000000, -0.095056, -0.995472, 3.000000, -0.095056, -0.995472, 3.000000, 
1.000000, 0.000000, 0.000000, -0.500000, 0.866025, 0.000000, -0.500000, -0.866025, 0.000000, -3.914223, 0.885548, 0.286683, 1.200189, -3.737712, -0.950521, 2.443057, 2.947207, 1.340250, -0.158001, -0.987439, 3.000000, -0.158001, -0.987439, 3.000000, -0.158001, -0.987439, 3.000000, -0.158001, -0.987439, 3.000000, 
1.000000, 0.000000, 0.000000, -0.500000, 0.866025, 0.000000, -0.500000, -0.866025, 0.000000, -3.913028, 0.912687, 0.210917, 1.198578, -3.745338, -0.915426, 2.444660, 2.932300, 1.379013, -0.220311, -0.975430, 3.000000, -0.220311, -0.975430, 3.000000, -0.220311, -0.975430, 3.000000, -0.220311, -0.975430, 3.000000, 
1.000000, 0.000000, 0.000000, -0.500000, 0.866025, 0.000000, -0.500000, -0.866025, 0.000000, -3.910511, 0.939781, 0.135446, 1.196575, -3.753626, -0.876142, 2.445977, 2.918767, 1.413488, -0.281733, -0.959493, 3.000000, -0.281733, -0.959493, 3.000000, -0.281733, -0.959493, 3.000000, -0.281733, -0.959493, 3.000000, 
1.000000, 0.000000, 0.000000, -0.500000, 0.866025, 0.000000, -0.500000, -0.866025, 0.000000, -3.906712, 0.966680, 0.060527, 1.194041, -3.762499, -0.832773, 2.447157, 2.906672, 1.443538, -0.342020, -0.939693, 3.000000, -0.342020, -0.939693, 3.000000, -0.342020, -0.939693, 3.000000, -0.342020, -0.939693, 3.000000, 
1.000000, 0.000000, 0.000000, -0.500000, 0.866025, 0.000000, -0.500000, -0.866025, 0.000000, -3.901687, 0.993240, -0.013596, 1.190841, -3.771868, -0.785437, 2.448357, 2.896060, 1.469044, -0.400931, -0.916108, 3.000000, -0.400931, -0.916108, 3.000000, -0.400931, -0.916108, 3.000000, -0.400931, -0.916108, 3.000000, 
1.000000, 0.000000, 0.000000, -0.500000, 0.866025, 0.000000, -0.500000, -0.866025, 0.000000, -3.895505, 1.019325, -0.086683, 1.186852, -3.781630, -0.734275, 2.449738, 2.886949, 1.489902, -0.458227, -0.888835, 3.000000, -0.458227, -0.888835, 3.000000, -0.458227, -0.888835, 3.000000, -0.458227, -0.888835, 3.000000, 
1.000000, 0.000000, 0.000000, -0.500000, 0.866025, 0.000000, -0.500000, -0.866025, 0.000000, -3.888254, 1.044804, -0.158504, 1.181962, -3.791672, -0.679442, 2.451460, 2.879333, 1.506027, -0.513677, -0.857983, 3.000000, -0.513677, -0.857983, 3.000000, -0.513677, -0.857983, 3.000000, -0.513677, -0.857983, 3.000000, 
1.000000, 0.000000, 0.000000, -0.500000, 0.866025, 0.000000, -0.500000, -0.866025, 0.000000, -3.880030, 1.069556, -0.228835, 1.176070, -3.801874, -0.621113, 2.453682, 2.873183, 1.517352, -0.567060, -0.823677, 3.000000, -0.567060, -0.823677, 3.000000, -0.567060, -0.823677, 3.000000, -0.567060, -0.823677, 3.000000, 
1.000000, 0.000000, 0.000000, -0.500000, 0.866025, 0.000000, -0.500000, -0.866025, 0.000000, -3.870942, 1.093469, -0.297462, 1.169093, -3.812107, -0.559479, 2.456559, 2.868445, 1.523832, -0.618159, -0.786053, 3.000000, -0.618159, -0.786053, 3.000000, -0.618159, -0.786053, 3.000000, -0.618159, -0.786053, 3.000000, 
1.000000, 0.000000, 0.000000, -0.500000, 0.866025, 0.000000, -0.500000, -0.866025, 0.000000, -3.861109, 1.116444, -0.364177, 1.160963, -3.822239, -0.494747, 2.460237, 2.865041, 1.525438, -0.666769, -0.745264, 3.000000, -0.666769, -0.745264, 3.000000, -0.666769, -0.745264, 3.000000, -0.666769, -0.745264, 3.000000, 
1.000000, 0.000000, 0.000000, -0.500000, 0.866025, 0.000000, -0.500000, -0.866025, 0.000000, -3.850657, 1.138393, -0.428782, 1.151631, -3.832134, -0.427142, 2.464851, 2.862871, 1.522167, -0.712694, -0.701475, 3.000000, -0.712694, -0.701475, 3.000000, -0.712694, -0.701475, 3.000000, -0.712694, -0.701475, 3.000000, 
1.000000, 0.000000, 0.000000, -0.500000, 0.866025, 0.000000, -0.500000, -0.866025, 0.000000, -3.839718, 1.159241, -0.491085, 1.141064, -3.841655, -0.356904, 2.470526, 2.861815, 1.514032, -0.755750, -0.654861, 3.000000, -0.755750, -0.654861, 3.000000, -0.755750, -0.654861, 3.000000, -0.755750, -0.654861, 3.000000, 
1.000000, 0.000000, 0.000000, -0.500000, 0.866025, 0.000000, -0.500000, -0.866025, 0.000000, -3.828428, 1.178925, -0.550904, 1.129251, -3.850669, -0.284285, 2.477371, 2.861736, 1.501070, -0.795762, -0.605610, 3.000000, -0.795762, -0.605610, 3.000000, -0.795762, -0.605610, 3.000000, -0.795762, -0.605610, 3.000000, 
1.000000, 0.000000, 0.000000, -0.500000, 0.866025, 0.000000, -0.500000, -0.866025, 0.000000, -3.816925, 1.197399, -0.608062, 1.116201, -3.859044, -0.209551, 2.485476, 2.862480, 1.483339, -0.832570, -0.553920, 3.000000, -0.832570, -0.553920, 3.000000, -0.832570, -0.553920, 3.000000, -0.832570, -0.553920, 3.000000, 
1.000000, 0.000000, 0.000000, -0.500000, 0.866025, 0.000000, -0.500000, -0.866025, 0.000000, -3.805349, 1.214627, -0.662390, 1.101942, -3.866657, -0.132981, 2.494914, 2.863880, 1.460917, -0.866025, -0.500000, 3.000000, -0.866025, -0.500000, 3.000000, -0.866025, -0.500000, 3.000000, -0.866025, -0.500000, 3.000000, 
1.000000, 0.000000, 0.000000, -0.500000, 0.866025, 0.000000, -0.500000, -0.866025, 0.000000, -3.793839, 1.230591, -0.713727, 1.086521, -3.873392, -0.054863, 2.505739, 2.865760, 1.433905, -0.895994, -0.444067, 3.000000, -0.895994, -0.444067, 3.000000, -0.895994, -0.444067, 3.000000, -0.895994, -0.444067, 3.000000, 
1.000000, 0.000000, 0.000000, -0.500000, 0.866025, 0.000000, -0.500000, -0.866025, 0.000000, -3.782529, 1.245285, -0.761918, 1.070005, -3.879146, 0.024506, 2.517982, 2.867934, 1.402423, -0.922354, -0.386345, 3.000000, -0.922354, -0.386345, 3.000000, -0.922354, -0.386345, 3.000000, -0.922354, -0.386345, 3.000000, 
1.000000, 0.000000, 0.000000, -0.500000, 0.866025, 0.000000, -0.500000, -0.866025, 0.000000, -3.771551, 1.258718, -0.806814, 1.052479, -3.883827, 0.104823, 2.531655, 2.870216, 1.366610, -0.945001, -0.327068, 3.000000, -0.945001, -0.327068, 3.000000, -0.945001, -0.327068, 3.000000, -0.945001, -0.327068, 3.000000, 
1.000000, 0.000000, 0.000000, -0.500000, 0.866025, 0.000000, -0.500000, -0.866025, 0.000000, -3.761030, 1.270912, -0.848276, 1.034044, -3.887359, 0.185778, 2.546747, 2.872417, 1.326625, -0.963842, -0.266474, 3.000000, -0.963842, -0.266474, 3.000000, -0.963842, -0.266474, 3.000000, -0.963842, -0.266474, 3.000000, 
1.000000, 0.000000, 0.000000, -0.500000, 0.866025, 0.000000, -0.500000, -0.866025, 0.000000, -3.751084, 1.281904, -0.886167, 1.014816, -3.889681, 0.267057, 2.563226, 2.874353, 1.282643, -0.978802, -0.204807, 3.000000, -0.978802, -0.204807, 3.000000, -0.978802, -0.204807, 3.000000, -0.978802, -0.204807, 3.000000, 
1.000000, 0.000000, 0.000000, -0.500000, 0.866025, 0.000000, -0.500000, -0.866025, 0.000000, -3.741823, 1.291742, -0.920362, 0.994925, -3.890753, 0.348344, 2.581041, 2.875843, 1.234858, -0.989821, -0.142315, 3.000000, -0.989821, -0.142315, 3.000000, -0.989821, -0.142315, 3.000000, -0.989821, -0.142315, 3.000000, 
1.000000, 0.000000, 0.000000, -0.500000, 0.866025, 0.000000, -0.500000, -0.866025, 0.000000, -3.733344, 1.300489, -0.950739, 0.974511, -3.890551, 0.429325, 2.600121, 2.876717, 1.183476, -0.996855, -0.079250, 3.000000, -0.996855, -0.079250, 3.000000, -0.996855, -0.079250, 3.000000, -0.996855, -0.079250, 3.000000, 
1.000000, 0.000000, 0.000000, -0.500000, 0.866025, 0.000000, -0.500000, -0.866025, 0.000000, -3.725734, 1.308216, -0.977185, 0.953724, -3.889073, 0.509682, 2.620377, 2.876815, 1.128720, -0.999874, -0.015866, 3.000000, -0.999874, -0.015866, 3.000000, -0.999874, -0.015866, 3.000000, -0.999874, -0.015866, 3.000000, 
1.000000, 0.000000, 0.000000, -0.500000, 0.866025, 0.000000, -0.500000, -0.866025, 0.000000, -3.719069, 1.315009, -0.999596, 0.932717, -3.886336, 0.589104, 2.641704, 2.875991, 1.070822, -0.998867, 0.047582, 3.000000, -0.998867, 0.047582, 3.000000, -0.998867, 0.047582, 3.000000, -0.998867, 0.047582, 3.000000, 
1.000000, 0.000000, 0.000000, -0.500000, 0.866025, 0.000000, -0.500000, -0.866025, 0.000000, -3.713408, 1.320959, -1.017873, 0.911650, -3.882378, 0.667283, 2.663983, 2.874118, 1.010026, -0.993838, 0.110838, 3.000000, -0.993838, 0.110838, 3.000000, -0.993838, 0.110838, 3.000000, -0.993838, 0.110838, 3.000000, 
